[229, 'incorrect_active_threads', '00000001', 1710, 'fetch.current_mask_out']
[11459, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11459, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11460, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11460, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11473, 'incorrect_active_threads', 'ffffffff', 249230, 'fetch.current_mask_out']
[11473, 'incorrect_active_warp', '1f', 249230, 'fetch.warp_id_out']
[11525, 'incorrect_active_warp', '1f', 249236, 'fetch.warp_id_out']
[11554, 'incorrect_active_warp', '1f', 249256, 'fetch.warp_id_out']
[11663, 'incorrect_active_warp', '01', 249486, 'fetch.warp_id_out']
[11664, 'incorrect_active_warp', '01', 249486, 'fetch.warp_id_out']
[11665, 'incorrect_active_warp', '02', 249486, 'fetch.warp_id_out']
[11666, 'incorrect_active_warp', '02', 249486, 'fetch.warp_id_out']
[11667, 'incorrect_active_warp', '04', 249486, 'fetch.warp_id_out']
[11668, 'incorrect_active_warp', '08', 249486, 'fetch.warp_id_out']
[11669, 'incorrect_active_warp', '10', 249486, 'fetch.warp_id_out']
[11693, 'incorrect_active_warp', '01', 249496, 'fetch.warp_id_out']
[11694, 'incorrect_active_warp', '02', 249496, 'fetch.warp_id_out']
[11695, 'incorrect_active_warp', '04', 249496, 'fetch.warp_id_out']
[11696, 'incorrect_active_warp', '08', 249496, 'fetch.warp_id_out']
[11697, 'incorrect_active_warp', '10', 249496, 'fetch.warp_id_out']
[11701, 'incorrect_active_warp', '01', 249506, 'fetch.warp_id_out']
[11705, 'incorrect_active_warp', '02', 249776, 'fetch.warp_id_out']
[11707, 'incorrect_active_warp', '04', 250256, 'fetch.warp_id_out']
[11709, 'incorrect_active_warp', '08', 251096, 'fetch.warp_id_out']
[11711, 'incorrect_active_warp', '10', 252776, 'fetch.warp_id_out']
[12251, 'incorrect_active_threads', '00000008', 256130, 'fetch.current_mask_out']
[12252, 'incorrect_active_threads', '00000008', 256130, 'fetch.current_mask_out']
[12253, 'incorrect_active_threads', '00000008', 256130, 'fetch.current_mask_out']
[12254, 'incorrect_active_threads', '00000004', 256130, 'fetch.current_mask_out']
[12255, 'incorrect_active_threads', '00000004', 256130, 'fetch.current_mask_out']
[12256, 'incorrect_active_threads', '00000004', 256130, 'fetch.current_mask_out']
[12257, 'incorrect_active_threads', '00000002', 256130, 'fetch.current_mask_out']
[12258, 'incorrect_active_threads', '00000002', 256130, 'fetch.current_mask_out']
[12259, 'incorrect_active_threads', '00000001', 256130, 'fetch.current_mask_out']
[12260, 'incorrect_active_threads', '00000001', 256130, 'fetch.current_mask_out']
[12261, 'incorrect_active_threads', '00000001', 256130, 'fetch.current_mask_out']
[12262, 'incorrect_active_threads', '00000080', 256130, 'fetch.current_mask_out']
[12263, 'incorrect_active_threads', '00000080', 256130, 'fetch.current_mask_out']
[12264, 'incorrect_active_threads', '00000080', 256130, 'fetch.current_mask_out']
[12265, 'incorrect_active_threads', '00000040', 256130, 'fetch.current_mask_out']
[12266, 'incorrect_active_threads', '00000040', 256130, 'fetch.current_mask_out']
[12267, 'incorrect_active_threads', '00000020', 256130, 'fetch.current_mask_out']
[12268, 'incorrect_active_threads', '00000020', 256130, 'fetch.current_mask_out']
[12269, 'incorrect_active_threads', '00000020', 256130, 'fetch.current_mask_out']
[12270, 'incorrect_active_threads', '00000010', 256130, 'fetch.current_mask_out']
[12271, 'incorrect_active_threads', '00000010', 256130, 'fetch.current_mask_out']
[12272, 'incorrect_active_threads', '00000010', 256130, 'fetch.current_mask_out']
[12273, 'incorrect_active_threads', '00000800', 256130, 'fetch.current_mask_out']
[12274, 'incorrect_active_threads', '00000800', 256130, 'fetch.current_mask_out']
[12275, 'incorrect_active_threads', '00000800', 256130, 'fetch.current_mask_out']
[12276, 'incorrect_active_threads', '00000400', 256130, 'fetch.current_mask_out']
[12277, 'incorrect_active_threads', '00000400', 256130, 'fetch.current_mask_out']
[12278, 'incorrect_active_threads', '00000400', 256130, 'fetch.current_mask_out']
[12279, 'incorrect_active_threads', '00000200', 256130, 'fetch.current_mask_out']
[12280, 'incorrect_active_threads', '00000200', 256130, 'fetch.current_mask_out']
[12281, 'incorrect_active_threads', '00000200', 256130, 'fetch.current_mask_out']
[12282, 'incorrect_active_threads', '00000100', 256130, 'fetch.current_mask_out']
[12283, 'incorrect_active_threads', '00000100', 256130, 'fetch.current_mask_out']
[12284, 'incorrect_active_threads', '00008000', 256130, 'fetch.current_mask_out']
[12285, 'incorrect_active_threads', '00008000', 256130, 'fetch.current_mask_out']
[12286, 'incorrect_active_threads', '00004000', 256130, 'fetch.current_mask_out']
[12287, 'incorrect_active_threads', '00004000', 256130, 'fetch.current_mask_out']
[12288, 'incorrect_active_threads', '00004000', 256130, 'fetch.current_mask_out']
[12289, 'incorrect_active_threads', '00002000', 256130, 'fetch.current_mask_out']
[12290, 'incorrect_active_threads', '00002000', 256130, 'fetch.current_mask_out']
[12291, 'incorrect_active_threads', '00002000', 256130, 'fetch.current_mask_out']
[12292, 'incorrect_active_threads', '00001000', 256130, 'fetch.current_mask_out']
[12293, 'incorrect_active_threads', '00001000', 256130, 'fetch.current_mask_out']
[12294, 'incorrect_active_threads', '00001000', 256130, 'fetch.current_mask_out']
[12295, 'incorrect_active_threads', '00080000', 256130, 'fetch.current_mask_out']
[12296, 'incorrect_active_threads', '00080000', 256130, 'fetch.current_mask_out']
[12297, 'incorrect_active_threads', '00040000', 256130, 'fetch.current_mask_out']
[12298, 'incorrect_active_threads', '00040000', 256130, 'fetch.current_mask_out']
[12299, 'incorrect_active_threads', '00040000', 256130, 'fetch.current_mask_out']
[12300, 'incorrect_active_threads', '00020000', 256130, 'fetch.current_mask_out']
[12301, 'incorrect_active_threads', '00020000', 256130, 'fetch.current_mask_out']
[12302, 'incorrect_active_threads', '00020000', 256130, 'fetch.current_mask_out']
[12303, 'incorrect_active_threads', '00010000', 256130, 'fetch.current_mask_out']
[12304, 'incorrect_active_threads', '00010000', 256130, 'fetch.current_mask_out']
[12305, 'incorrect_active_threads', '00800000', 256130, 'fetch.current_mask_out']
[12306, 'incorrect_active_threads', '00800000', 256130, 'fetch.current_mask_out']
[12307, 'incorrect_active_threads', '00800000', 256130, 'fetch.current_mask_out']
[12308, 'incorrect_active_threads', '00400000', 256130, 'fetch.current_mask_out']
[12309, 'incorrect_active_threads', '00400000', 256130, 'fetch.current_mask_out']
[12310, 'incorrect_active_threads', '00200000', 256130, 'fetch.current_mask_out']
[12311, 'incorrect_active_threads', '00200000', 256130, 'fetch.current_mask_out']
[12312, 'incorrect_active_threads', '00200000', 256130, 'fetch.current_mask_out']
[12313, 'incorrect_active_threads', '00100000', 256130, 'fetch.current_mask_out']
[12314, 'incorrect_active_threads', '00100000', 256130, 'fetch.current_mask_out']
[12315, 'incorrect_active_threads', '00100000', 256130, 'fetch.current_mask_out']
[12316, 'incorrect_active_threads', '08000000', 256130, 'fetch.current_mask_out']
[12317, 'incorrect_active_threads', '08000000', 256130, 'fetch.current_mask_out']
[12318, 'incorrect_active_threads', '04000000', 256130, 'fetch.current_mask_out']
[12319, 'incorrect_active_threads', '04000000', 256130, 'fetch.current_mask_out']
[12320, 'incorrect_active_threads', '04000000', 256130, 'fetch.current_mask_out']
[12321, 'incorrect_active_threads', '02000000', 256130, 'fetch.current_mask_out']
[12322, 'incorrect_active_threads', '02000000', 256130, 'fetch.current_mask_out']
[12323, 'incorrect_active_threads', '02000000', 256130, 'fetch.current_mask_out']
[12324, 'incorrect_active_threads', '01000000', 256130, 'fetch.current_mask_out']
[12325, 'incorrect_active_threads', '01000000', 256130, 'fetch.current_mask_out']
[12326, 'incorrect_active_threads', '01000000', 256130, 'fetch.current_mask_out']
[12327, 'incorrect_active_threads', '80000000', 256130, 'fetch.current_mask_out']
[12328, 'incorrect_active_threads', '80000000', 256130, 'fetch.current_mask_out']
[12329, 'incorrect_active_threads', '80000000', 256130, 'fetch.current_mask_out']
[12330, 'incorrect_active_threads', '40000000', 256130, 'fetch.current_mask_out']
[12331, 'incorrect_active_threads', '40000000', 256130, 'fetch.current_mask_out']
[12332, 'incorrect_active_threads', '40000000', 256130, 'fetch.current_mask_out']
[12333, 'incorrect_active_threads', '20000000', 256130, 'fetch.current_mask_out']
[12334, 'incorrect_active_threads', '20000000', 256130, 'fetch.current_mask_out']
[12335, 'incorrect_active_threads', '20000000', 256130, 'fetch.current_mask_out']
[12336, 'incorrect_active_threads', '10000000', 256130, 'fetch.current_mask_out']
[12337, 'incorrect_active_threads', '10000000', 256130, 'fetch.current_mask_out']
[12338, 'incorrect_active_threads', '10000000', 256130, 'fetch.current_mask_out']
[12431, 'incorrect_active_CTA(block)', '1', 256130, 'fetch.cta_id_out']
[12432, 'incorrect_active_CTA(block)', '1', 256130, 'fetch.cta_id_out']
[12433, 'incorrect_active_CTA(block)', '2', 256130, 'fetch.cta_id_out']
[12434, 'incorrect_active_CTA(block)', '2', 256130, 'fetch.cta_id_out']
[12435, 'incorrect_active_CTA(block)', '4', 256130, 'fetch.cta_id_out']
[12436, 'incorrect_active_CTA(block)', '8', 256130, 'fetch.cta_id_out']
[12437, 'incorrect_active_CTA(block)', '8', 256130, 'fetch.cta_id_out']
[12438, 'incorrect_active_line', '1', 256130, 'fetch.warp_lane_id_out']
[12439, 'incorrect_active_line', '1', 256130, 'fetch.warp_lane_id_out']
[12440, 'incorrect_active_line', '2', 256130, 'fetch.warp_lane_id_out']
[12441, 'incorrect_active_line', '2', 256130, 'fetch.warp_lane_id_out']
[12442, 'incorrect_active_threads', 'd088c1ce', 256130, 'fetch.current_mask_out']
[12442, 'incorrect_active_warp', '0a', 256130, 'fetch.warp_id_out']
[12443, 'incorrect_active_warp', '08', 256130, 'fetch.warp_id_out']
[12444, 'incorrect_active_warp', '08', 256130, 'fetch.warp_id_out']
[12445, 'incorrect_active_threads', '01360820', 256130, 'fetch.current_mask_out']
[12445, 'incorrect_active_warp', '05', 256130, 'fetch.warp_id_out']
[12446, 'incorrect_active_warp', '04', 256130, 'fetch.warp_id_out']
[12447, 'incorrect_active_warp', '04', 256130, 'fetch.warp_id_out']
[12448, 'incorrect_active_warp', '04', 256130, 'fetch.warp_id_out']
[12449, 'incorrect_active_warp', '02', 256130, 'fetch.warp_id_out']
[12450, 'incorrect_active_warp', '02', 256130, 'fetch.warp_id_out']
[12451, 'incorrect_active_warp', '02', 256130, 'fetch.warp_id_out']
[12452, 'incorrect_active_warp', '01', 256130, 'fetch.warp_id_out']
[12453, 'incorrect_active_warp', '01', 256130, 'fetch.warp_id_out']
[12454, 'incorrect_active_warp', '01', 256130, 'fetch.warp_id_out']
[12455, 'incorrect_active_warp', '10', 256130, 'fetch.warp_id_out']
[12456, 'incorrect_active_warp', '10', 256130, 'fetch.warp_id_out']
[12457, 'incorrect_active_warp', '10', 256130, 'fetch.warp_id_out']
[12458, 'incorrect_active_threads', '2e413611', 256130, 'fetch.current_mask_out']
[12458, 'incorrect_active_warp', '10', 256130, 'fetch.warp_id_out']
[12459, 'incorrect_active_threads', 'd163464e', 256130, 'fetch.current_mask_out']
[12459, 'incorrect_active_warp', '15', 256130, 'fetch.warp_id_out']
[12466, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12466, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12467, 'incorrect_active_warp', '1e', 256130, 'fetch.warp_id_out']
[12542, 'incorrect_active_threads', '2e9cb9b1', 256130, 'fetch.current_mask_out']
[12542, 'incorrect_active_warp', '0a', 256130, 'fetch.warp_id_out']
[12550, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12550, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12551, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12551, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12577, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12577, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12578, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12578, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12579, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12579, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12580, 'incorrect_active_warp', '1e', 256130, 'fetch.warp_id_out']
[12584, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12584, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12588, 'incorrect_active_threads', 'b0651098', 256130, 'fetch.current_mask_out']
[12588, 'incorrect_active_warp', '18', 256130, 'fetch.warp_id_out']
[12589, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12589, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12602, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12602, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12603, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12603, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12604, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12604, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12605, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12605, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12638, 'incorrect_active_threads', 'ffffffff', 256130, 'fetch.current_mask_out']
[12638, 'incorrect_active_warp', '1f', 256130, 'fetch.warp_id_out']
[12694, 'incorrect_active_warp', '1f', 256136, 'fetch.warp_id_out']
[12716, 'incorrect_active_warp', '1f', 256166, 'fetch.warp_id_out']
[12885, 'incorrect_active_warp', '01', 256326, 'fetch.warp_id_out']
[12886, 'incorrect_active_warp', '01', 256326, 'fetch.warp_id_out']
[12887, 'incorrect_active_warp', '02', 256326, 'fetch.warp_id_out']
[12888, 'incorrect_active_warp', '02', 256326, 'fetch.warp_id_out']
[12889, 'incorrect_active_warp', '04', 256326, 'fetch.warp_id_out']
[12890, 'incorrect_active_warp', '08', 256326, 'fetch.warp_id_out']
[12891, 'incorrect_active_warp', '10', 256326, 'fetch.warp_id_out']
[12934, 'incorrect_active_warp', '01', 256336, 'fetch.warp_id_out']
[12935, 'incorrect_active_warp', '02', 256336, 'fetch.warp_id_out']
[12936, 'incorrect_active_warp', '04', 256336, 'fetch.warp_id_out']
[12937, 'incorrect_active_warp', '08', 256336, 'fetch.warp_id_out']
[12938, 'incorrect_active_warp', '10', 256336, 'fetch.warp_id_out']
[12945, 'incorrect_active_warp', '01', 256346, 'fetch.warp_id_out']
[12956, 'incorrect_active_warp', '02', 256556, 'fetch.warp_id_out']
[12958, 'incorrect_active_warp', '04', 256996, 'fetch.warp_id_out']
[12960, 'incorrect_active_warp', '08', 266376, 'fetch.warp_id_out']
[12962, 'incorrect_active_warp', '10', 285496, 'fetch.warp_id_out']
[13521, 'incorrect_active_threads', '00000008', 323730, 'fetch.current_mask_out']
[13522, 'incorrect_active_threads', '00000008', 323730, 'fetch.current_mask_out']
[13523, 'incorrect_active_threads', '00000008', 323730, 'fetch.current_mask_out']
[13524, 'incorrect_active_threads', '00000004', 323730, 'fetch.current_mask_out']
[13525, 'incorrect_active_threads', '00000004', 323730, 'fetch.current_mask_out']
[13526, 'incorrect_active_threads', '00000004', 323730, 'fetch.current_mask_out']
[13527, 'incorrect_active_threads', '00000002', 323730, 'fetch.current_mask_out']
[13528, 'incorrect_active_threads', '00000002', 323730, 'fetch.current_mask_out']
[13529, 'incorrect_active_threads', '00000001', 323730, 'fetch.current_mask_out']
[13530, 'incorrect_active_threads', '00000001', 323730, 'fetch.current_mask_out']
[13531, 'incorrect_active_threads', '00000001', 323730, 'fetch.current_mask_out']
[13532, 'incorrect_active_threads', '00000080', 323730, 'fetch.current_mask_out']
[13533, 'incorrect_active_threads', '00000080', 323730, 'fetch.current_mask_out']
[13534, 'incorrect_active_threads', '00000080', 323730, 'fetch.current_mask_out']
[13535, 'incorrect_active_threads', '00000040', 323730, 'fetch.current_mask_out']
[13536, 'incorrect_active_threads', '00000040', 323730, 'fetch.current_mask_out']
[13537, 'incorrect_active_threads', '00000020', 323730, 'fetch.current_mask_out']
[13538, 'incorrect_active_threads', '00000020', 323730, 'fetch.current_mask_out']
[13539, 'incorrect_active_threads', '00000020', 323730, 'fetch.current_mask_out']
[13540, 'incorrect_active_threads', '00000010', 323730, 'fetch.current_mask_out']
[13541, 'incorrect_active_threads', '00000010', 323730, 'fetch.current_mask_out']
[13542, 'incorrect_active_threads', '00000010', 323730, 'fetch.current_mask_out']
[13543, 'incorrect_active_threads', '00000800', 323730, 'fetch.current_mask_out']
[13544, 'incorrect_active_threads', '00000800', 323730, 'fetch.current_mask_out']
[13545, 'incorrect_active_threads', '00000800', 323730, 'fetch.current_mask_out']
[13546, 'incorrect_active_threads', '00000400', 323730, 'fetch.current_mask_out']
[13547, 'incorrect_active_threads', '00000400', 323730, 'fetch.current_mask_out']
[13548, 'incorrect_active_threads', '00000400', 323730, 'fetch.current_mask_out']
[13549, 'incorrect_active_threads', '00000200', 323730, 'fetch.current_mask_out']
[13550, 'incorrect_active_threads', '00000200', 323730, 'fetch.current_mask_out']
[13551, 'incorrect_active_threads', '00000200', 323730, 'fetch.current_mask_out']
[13552, 'incorrect_active_threads', '00000100', 323730, 'fetch.current_mask_out']
[13553, 'incorrect_active_threads', '00000100', 323730, 'fetch.current_mask_out']
[13554, 'incorrect_active_threads', '00008000', 323730, 'fetch.current_mask_out']
[13555, 'incorrect_active_threads', '00008000', 323730, 'fetch.current_mask_out']
[13556, 'incorrect_active_threads', '00004000', 323730, 'fetch.current_mask_out']
[13557, 'incorrect_active_threads', '00004000', 323730, 'fetch.current_mask_out']
[13558, 'incorrect_active_threads', '00004000', 323730, 'fetch.current_mask_out']
[13559, 'incorrect_active_threads', '00002000', 323730, 'fetch.current_mask_out']
[13560, 'incorrect_active_threads', '00002000', 323730, 'fetch.current_mask_out']
[13561, 'incorrect_active_threads', '00002000', 323730, 'fetch.current_mask_out']
[13562, 'incorrect_active_threads', '00001000', 323730, 'fetch.current_mask_out']
[13563, 'incorrect_active_threads', '00001000', 323730, 'fetch.current_mask_out']
[13564, 'incorrect_active_threads', '00001000', 323730, 'fetch.current_mask_out']
[13565, 'incorrect_active_threads', '00080000', 323730, 'fetch.current_mask_out']
[13566, 'incorrect_active_threads', '00080000', 323730, 'fetch.current_mask_out']
[13567, 'incorrect_active_threads', '00040000', 323730, 'fetch.current_mask_out']
[13568, 'incorrect_active_threads', '00040000', 323730, 'fetch.current_mask_out']
[13569, 'incorrect_active_threads', '00040000', 323730, 'fetch.current_mask_out']
[13570, 'incorrect_active_threads', '00020000', 323730, 'fetch.current_mask_out']
[13571, 'incorrect_active_threads', '00020000', 323730, 'fetch.current_mask_out']
[13572, 'incorrect_active_threads', '00020000', 323730, 'fetch.current_mask_out']
[13573, 'incorrect_active_threads', '00010000', 323730, 'fetch.current_mask_out']
[13574, 'incorrect_active_threads', '00010000', 323730, 'fetch.current_mask_out']
[13575, 'incorrect_active_threads', '00800000', 323730, 'fetch.current_mask_out']
[13576, 'incorrect_active_threads', '00800000', 323730, 'fetch.current_mask_out']
[13577, 'incorrect_active_threads', '00800000', 323730, 'fetch.current_mask_out']
[13578, 'incorrect_active_threads', '00400000', 323730, 'fetch.current_mask_out']
[13579, 'incorrect_active_threads', '00400000', 323730, 'fetch.current_mask_out']
[13580, 'incorrect_active_threads', '00200000', 323730, 'fetch.current_mask_out']
[13581, 'incorrect_active_threads', '00200000', 323730, 'fetch.current_mask_out']
[13582, 'incorrect_active_threads', '00200000', 323730, 'fetch.current_mask_out']
[13583, 'incorrect_active_threads', '00100000', 323730, 'fetch.current_mask_out']
[13584, 'incorrect_active_threads', '00100000', 323730, 'fetch.current_mask_out']
[13585, 'incorrect_active_threads', '00100000', 323730, 'fetch.current_mask_out']
[13586, 'incorrect_active_threads', '08000000', 323730, 'fetch.current_mask_out']
[13587, 'incorrect_active_threads', '08000000', 323730, 'fetch.current_mask_out']
[13588, 'incorrect_active_threads', '04000000', 323730, 'fetch.current_mask_out']
[13589, 'incorrect_active_threads', '04000000', 323730, 'fetch.current_mask_out']
[13590, 'incorrect_active_threads', '04000000', 323730, 'fetch.current_mask_out']
[13591, 'incorrect_active_threads', '02000000', 323730, 'fetch.current_mask_out']
[13592, 'incorrect_active_threads', '02000000', 323730, 'fetch.current_mask_out']
[13593, 'incorrect_active_threads', '02000000', 323730, 'fetch.current_mask_out']
[13594, 'incorrect_active_threads', '01000000', 323730, 'fetch.current_mask_out']
[13595, 'incorrect_active_threads', '01000000', 323730, 'fetch.current_mask_out']
[13596, 'incorrect_active_threads', '01000000', 323730, 'fetch.current_mask_out']
[13597, 'incorrect_active_threads', '80000000', 323730, 'fetch.current_mask_out']
[13598, 'incorrect_active_threads', '80000000', 323730, 'fetch.current_mask_out']
[13599, 'incorrect_active_threads', '80000000', 323730, 'fetch.current_mask_out']
[13600, 'incorrect_active_threads', '40000000', 323730, 'fetch.current_mask_out']
[13601, 'incorrect_active_threads', '40000000', 323730, 'fetch.current_mask_out']
[13602, 'incorrect_active_threads', '40000000', 323730, 'fetch.current_mask_out']
[13603, 'incorrect_active_threads', '20000000', 323730, 'fetch.current_mask_out']
[13604, 'incorrect_active_threads', '20000000', 323730, 'fetch.current_mask_out']
[13605, 'incorrect_active_threads', '20000000', 323730, 'fetch.current_mask_out']
[13606, 'incorrect_active_threads', '10000000', 323730, 'fetch.current_mask_out']
[13607, 'incorrect_active_threads', '10000000', 323730, 'fetch.current_mask_out']
[13608, 'incorrect_active_threads', '10000000', 323730, 'fetch.current_mask_out']
[13701, 'incorrect_active_CTA(block)', '1', 323730, 'fetch.cta_id_out']
[13702, 'incorrect_active_CTA(block)', '1', 323730, 'fetch.cta_id_out']
[13703, 'incorrect_active_CTA(block)', '2', 323730, 'fetch.cta_id_out']
[13704, 'incorrect_active_CTA(block)', '2', 323730, 'fetch.cta_id_out']
[13705, 'incorrect_active_CTA(block)', '4', 323730, 'fetch.cta_id_out']
[13706, 'incorrect_active_CTA(block)', '8', 323730, 'fetch.cta_id_out']
[13707, 'incorrect_active_CTA(block)', '8', 323730, 'fetch.cta_id_out']
[13708, 'incorrect_active_line', '1', 323730, 'fetch.warp_lane_id_out']
[13709, 'incorrect_active_line', '1', 323730, 'fetch.warp_lane_id_out']
[13710, 'incorrect_active_line', '2', 323730, 'fetch.warp_lane_id_out']
[13711, 'incorrect_active_line', '2', 323730, 'fetch.warp_lane_id_out']
[13712, 'incorrect_active_threads', 'd088c1ce', 323730, 'fetch.current_mask_out']
[13712, 'incorrect_active_warp', '0a', 323730, 'fetch.warp_id_out']
[13713, 'incorrect_active_warp', '08', 323730, 'fetch.warp_id_out']
[13714, 'incorrect_active_warp', '08', 323730, 'fetch.warp_id_out']
[13715, 'incorrect_active_threads', '01360820', 323730, 'fetch.current_mask_out']
[13715, 'incorrect_active_warp', '05', 323730, 'fetch.warp_id_out']
[13716, 'incorrect_active_warp', '04', 323730, 'fetch.warp_id_out']
[13717, 'incorrect_active_warp', '04', 323730, 'fetch.warp_id_out']
[13718, 'incorrect_active_warp', '04', 323730, 'fetch.warp_id_out']
[13719, 'incorrect_active_warp', '02', 323730, 'fetch.warp_id_out']
[13720, 'incorrect_active_warp', '02', 323730, 'fetch.warp_id_out']
[13721, 'incorrect_active_warp', '02', 323730, 'fetch.warp_id_out']
[13722, 'incorrect_active_warp', '01', 323730, 'fetch.warp_id_out']
[13723, 'incorrect_active_warp', '01', 323730, 'fetch.warp_id_out']
[13724, 'incorrect_active_warp', '01', 323730, 'fetch.warp_id_out']
[13725, 'incorrect_active_warp', '10', 323730, 'fetch.warp_id_out']
[13726, 'incorrect_active_warp', '10', 323730, 'fetch.warp_id_out']
[13727, 'incorrect_active_warp', '10', 323730, 'fetch.warp_id_out']
[13728, 'incorrect_active_threads', 'b0651098', 323730, 'fetch.current_mask_out']
[13728, 'incorrect_active_warp', '18', 323730, 'fetch.warp_id_out']
[13739, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13739, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13740, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13740, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13741, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13741, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13742, 'incorrect_active_warp', '1e', 323730, 'fetch.warp_id_out']
[13746, 'incorrect_active_threads', '2e413611', 323730, 'fetch.current_mask_out']
[13746, 'incorrect_active_warp', '10', 323730, 'fetch.warp_id_out']
[13747, 'incorrect_active_threads', 'd163464e', 323730, 'fetch.current_mask_out']
[13747, 'incorrect_active_warp', '15', 323730, 'fetch.warp_id_out']
[13817, 'incorrect_active_threads', '2e9cb9b1', 323730, 'fetch.current_mask_out']
[13817, 'incorrect_active_warp', '0a', 323730, 'fetch.warp_id_out']
[13831, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13831, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13832, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13832, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13833, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13833, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13834, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13834, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13835, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13835, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13861, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13861, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13862, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13862, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13867, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13867, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13868, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13868, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13869, 'incorrect_active_warp', '1e', 323730, 'fetch.warp_id_out']
[13899, 'incorrect_active_threads', 'ffffffff', 323730, 'fetch.current_mask_out']
[13899, 'incorrect_active_warp', '1f', 323730, 'fetch.warp_id_out']
[13951, 'incorrect_active_warp', '1f', 323736, 'fetch.warp_id_out']
[13971, 'incorrect_active_warp', '1f', 323766, 'fetch.warp_id_out']
[14055, 'incorrect_active_warp', '01', 326106, 'fetch.warp_id_out']
[14056, 'incorrect_active_warp', '01', 326106, 'fetch.warp_id_out']
[14057, 'incorrect_active_warp', '02', 326106, 'fetch.warp_id_out']
[14058, 'incorrect_active_warp', '02', 326106, 'fetch.warp_id_out']
[14059, 'incorrect_active_warp', '04', 326106, 'fetch.warp_id_out']
[14060, 'incorrect_active_warp', '08', 326106, 'fetch.warp_id_out']
[14061, 'incorrect_active_warp', '10', 326106, 'fetch.warp_id_out']
